Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,mfi_str_M1,mfi_str_W1,mfi_str_D1,zcol_M1,zcol_W1,zcol_D1
2025-05-15 21:00:00,1.39576,1.39625,1.395,1.39528,1.39594,1.39679,1.39506,1.39533,11568,1.39585,1.39652,1.39503,1.395305,1.395775,0.10726530777,-0.13499348975,1.39329145365,1.39541038534,1.3967046377,1.39853615915,1.38770349723,1.38659616512,1.42945582711,1.42706676506,1.41330440974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01288035961,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,--,-+,red,gray,gray
2025-05-16 01:00:00,1.39528,1.39569,1.39407,1.39432,1.39533,1.39574,1.3941,1.39436,19350,1.395305,1.395715,1.394085,1.39434,1.3949,0.07554964671,-0.22144396828,1.39362595721,1.39571783717,1.39717771016,1.39833564051,1.38774525183,1.38697657203,1.42945828513,1.42690098495,1.41311651453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842377261,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,--,-+,red,gray,gray
2025-05-16 05:00:00,1.39432,1.3961,1.39351,1.39537,1.39436,1.39612,1.39354,1.3954,21836,1.39434,1.39611,1.393525,1.395385,1.3948175,0.04144355798,-0.28505538839,1.3939187682,1.39605685753,1.39718366813,1.39813361084,1.3878297927,1.38734189344,1.4294577857,1.42673880262,1.41293063596,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.01183824876,1,0,1,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,--,-+,red,gray,gray
2025-05-16 09:00:00,1.39537,1.39733,1.39524,1.39585,1.3954,1.39738,1.39526,1.39587,24030,1.395385,1.397355,1.39525,1.39586,1.3963025,0.01289617721,-0.30060501751,1.39412347834,1.39643350033,1.3969019345,1.39793090173,1.38791529647,1.38765139657,1.42945671067,1.42657010604,1.41274590932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875988348,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,--,-+,red,gray,gray
2025-05-16 13:00:00,1.39585,1.39953,1.39492,1.39858,1.39587,1.39956,1.39495,1.39863,43203,1.39586,1.399545,1.394935,1.398605,1.39724,0.00773176659,-0.20912767779,1.39441167231,1.39653025029,1.3965015476,1.3977458916,1.38800651835,1.38793473785,1.42945287987,1.42639787382,1.41257072939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01067055529,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,--,-+,red,gray,gray
2025-05-16 17:00:00,1.39858,1.39956,1.39609,1.39657,1.39863,1.3996,1.39648,1.39775,19114,1.398605,1.39958,1.396285,1.39716,1.3979325,0.01852881593,-0.06439892965,1.39472077444,1.39643584401,1.39616473808,1.39756529169,1.38807558166,1.38821798085,1.42945017992,1.42623570484,1.41239862363,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01723867322,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,1,0,0,0,1,2,-+,-+,--,-+,red,gray,gray
2025-05-18 17:00:00,1.39657,1.39694,1.39631,1.39694,1.39775,1.39813,1.39766,1.39806,4,1.39716,1.397535,1.396985,1.3975,1.39726,0.03153051824,0.04616190017,1.39505533025,1.39624386351,1.39619229047,1.39740048504,1.38813784381,1.38853127554,1.42944167149,1.4260884164,1.41222226166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,-+,red,gray,gray
2025-05-18 21:00:00,1.39694,1.39694,1.3951,1.39584,1.39806,1.39806,1.39517,1.39588,42979,1.3975,1.3975,1.395135,1.39586,1.3963175,0.03966290104,0.08920131538,1.39522088177,1.39606556807,1.39640183237,1.39723826049,1.38821811029,1.38882373802,1.4294321644,1.42596224294,1.41203235012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550268736,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,++,+-,red,gray,gray
2025-05-19 01:00:00,1.39584,1.39729,1.39572,1.3971,1.39588,1.39732,1.39579,1.39713,93486,1.39586,1.397305,1.395755,1.397115,1.39653,0.03729901261,0.05246966582,1.39526350625,1.39609518456,1.3967079659,1.39706636992,1.38830709919,1.38898803984,1.4294212568,1.4258325552,1.41183584075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165800227,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,++,+-,red,gray,gray
2025-05-19 05:00:00,1.3971,1.39718,1.39481,1.3953,1.39713,1.39722,1.39485,1.39542,69551,1.397115,1.3972,1.39483,1.39536,1.396015,0.02097421776,-0.04373080886,1.39523554423,1.39623828649,1.39681837272,1.39689031521,1.38836383375,1.38911927397,1.42941765931,1.42569728673,1.41163720644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340757142,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,red,gray,gray
2025-05-19 09:00:00,1.3953,1.39541,1.39382,1.39421,1.39542,1.39545,1.39386,1.39426,26417,1.39536,1.39543,1.39384,1.394235,1.394635,-0.01110414631,-0.17632844979,1.39520338698,1.39645006318,1.39671819818,1.39667806447,1.38842403677,1.3892309865,1.42941645862,1.42555419751,1.41144364945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060188515,0,0,0,0,1,-1,0,1,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,red,gray,gray
2025-05-19 13:00:00,1.39421,1.39529,1.39171,1.395,1.39426,1.39532,1.39174,1.39504,42531,1.394235,1.395305,1.391725,1.39502,1.393515,-0.04386873942,-0.26599560686,1.39528793414,1.39655130528,1.39668055854,1.39646221543,1.3885082361,1.38931764866,1.42941102371,1.42540891126,1.41125593313,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00841738967,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,++,+-,red,gray,gray
2025-05-19 17:00:00,1.395,1.39653,1.39468,1.39509,1.39504,1.39655,1.39471,1.39518,17405,1.39502,1.39654,1.394695,1.395135,1.3956175,-0.05095534962,-0.21003437104,1.39543809305,1.39652207962,1.39654744683,1.39624778043,1.38862208636,1.38940874723,1.42940844142,1.42525623353,1.41106663846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01060040218,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,red,gray,gray
2025-05-19 21:00:00,1.39509,1.39645,1.39363,1.39621,1.39518,1.39652,1.39456,1.39624,11561,1.395135,1.396485,1.394095,1.396225,1.39529,-0.05862898262,-0.15166511173,1.39562997051,1.39652306967,1.39616495747,1.39604803009,1.38878623024,1.38960701937,1.42940652911,1.42509491922,1.41088457847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02067295217,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,-+,++,-+,red,gray,gray
2025-05-20 01:00:00,1.39621,1.39684,1.39565,1.39636,1.39624,1.39689,1.39568,1.39641,25949,1.396225,1.396865,1.395665,1.396385,1.396265,-0.05235434694,-0.04549101124,1.39575535739,1.39645956096,1.39563496597,1.39585586121,1.38898157151,1.3898432835,1.42941096803,1.42492792386,1.41070058834,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462445566,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,++,-+,red,gray,gray
2025-05-20 05:00:00,1.39636,1.39636,1.3932,1.3942,1.39641,1.39644,1.39324,1.39421,30255,1.396385,1.3964,1.39322,1.394205,1.39481,-0.04505289524,0.02595577644,1.39579859913,1.39623149084,1.39563147278,1.39567298636,1.38917095203,1.39006649575,1.42941536864,1.42476941346,1.41051181689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105106594,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,++,-+,red,gray,gray
2025-05-20 09:00:00,1.3942,1.39613,1.39203,1.39264,1.39421,1.39626,1.39206,1.39267,28997,1.394205,1.396195,1.392045,1.392655,1.39412,-0.0351208989,0.06744324036,1.39585486074,1.39589192948,1.39556317822,1.39548525618,1.38932902563,1.39025806941,1.42941955201,1.42461205546,1.41032307164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01431182536,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,-+,red,gray,gray
2025-05-20 13:00:00,1.39264,1.39553,1.39174,1.39296,1.39267,1.39558,1.39177,1.39299,43782,1.392655,1.395555,1.391755,1.392975,1.393655,-0.04739845895,0.00158527146,1.39586717914,1.3958576258,1.39570354258,1.3953249724,1.38947367971,1.39048194972,1.4294242349,1.42445800157,1.41013353642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867936595,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,1,0,0,0,1,+-,-+,++,-+,red,gray,gray
2025-05-20 17:00:00,1.39296,1.3936,1.3909,1.39154,1.39299,1.39363,1.39091,1.39162,22085,1.392975,1.393615,1.390905,1.39158,1.39226,-0.06673293053,-0.08822862254,1.39577239613,1.39578667257,1.39552483406,1.39518893339,1.38962079462,1.3907157159,1.42943152473,1.42429370757,1.40995146325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01227077202,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,-+,red,gray,gray
2025-05-20 21:00:00,1.39154,1.39188,1.38988,1.39024,1.39162,1.39282,1.38994,1.3903,10435,1.39158,1.39235,1.38991,1.39027,1.39113,-0.10107976812,-0.21296718732,1.39559875027,1.3958464635,1.39524386725,1.39504374874,1.38978896199,1.39096143014,1.42943856312,1.42412062299,1.40976372739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02338284619,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,++,red,gray,gray
2025-05-21 01:00:00,1.39024,1.39111,1.38862,1.38901,1.3903,1.39114,1.38865,1.38908,21244,1.39027,1.391125,1.388635,1.389045,1.38988,-0.132584379,-0.28394300712,1.39560019256,1.39571690556,1.3949260938,1.39493822909,1.38994688995,1.39114513808,1.42944048338,1.42394936495,1.40955066331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01172095651,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,++,red,gray,gray
2025-05-21 05:00:00,1.38901,1.38985,1.38785,1.3894,1.38908,1.38987,1.3879,1.38942,32738,1.389045,1.38986,1.387875,1.38941,1.3888675,-0.17071811405,-0.33978890387,1.39557633159,1.39551729237,1.39439287504,1.39486246248,1.39002803741,1.39128131049,1.42944444762,1.4237843033,1.4093418219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606329037,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,++,red,gray,gray
2025-05-21 09:00:00,1.3894,1.38946,1.38678,1.38708,1.38942,1.38948,1.38683,1.3871,35330,1.38941,1.38947,1.386805,1.38709,1.3881375,-0.21141983695,-0.37983142554,1.39562930609,1.39528450582,1.39374030003,1.39480782807,1.39009025491,1.39138774253,1.42944915067,1.42362092646,1.40913295508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754316445,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,++,++,red,gray,gray
2025-05-21 13:00:00,1.38708,1.38772,1.38154,1.38183,1.3871,1.38775,1.38156,1.38184,57245,1.38709,1.387735,1.38155,1.381835,1.3846425,-0.26642431703,-0.45622177397,1.39556628254,1.3949064426,1.39296824003,1.39478071764,1.39014165937,1.39148861775,1.42945508794,1.42345835811,1.40893427137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01080443707,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,++,++,red,gray,gray
2025-05-21 17:00:00,1.38183,1.38653,1.38141,1.38591,1.38184,1.38656,1.38143,1.38604,40965,1.381835,1.386545,1.38142,1.385975,1.3839825,-0.31749087871,-0.49569080414,1.39545503004,1.39443438727,1.39214809202,1.39475545677,1.39017867465,1.39163020252,1.42945917922,1.42329653039,1.40874497087,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.01251067985,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,++,red,gray,gray
2025-05-21 21:00:00,1.38591,1.38717,1.38515,1.38581,1.38604,1.38725,1.38552,1.38587,12302,1.385975,1.38721,1.385335,1.38584,1.3862725,-0.34072977868,-0.40244685432,1.39531656619,1.39386508886,1.39134597362,1.3947349741,1.39021933511,1.39179519657,1.42946835911,1.42312957103,1.40856573496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01524142416,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,++,--,red,gray,red
2025-05-22 01:00:00,1.38581,1.3861,1.38461,1.38472,1.38587,1.38617,1.38465,1.38477,22691,1.38584,1.386135,1.38463,1.384745,1.3853825,-0.35707100259,-0.29632850105,1.39508144571,1.39324039025,1.39000527889,1.39470205305,1.39032716538,1.39197570549,1.42948596294,1.42296174026,1.40840097291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663258561,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,-+,++,--,red,gray,red
2025-05-22 05:00:00,1.38472,1.38764,1.38466,1.38754,1.38477,1.38768,1.38469,1.38758,33102,1.384745,1.38766,1.384675,1.38756,1.3861675,-0.35950187102,-0.15848934011,1.39477748835,1.39260252897,1.38880072311,1.39466607492,1.39046012601,1.39213112592,1.42950802935,1.42278712978,1.40823827519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901758202,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,1,0,0,4,++,-+,++,--,red,gray,red
2025-05-22 09:00:00,1.38754,1.38851,1.38616,1.38783,1.38758,1.38855,1.38618,1.38785,34558,1.38756,1.38853,1.38617,1.38784,1.38735,-0.32349253931,0.08195994402,1.39440075848,1.39160752535,1.38829507849,1.39464232689,1.39058689645,1.39225425457,1.42953155579,1.42260705627,1.40806234966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682909891,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,++,--,red,gray,red
2025-05-22 13:00:00,1.38783,1.38889,1.38551,1.38667,1.38785,1.38892,1.38555,1.38671,52964,1.38784,1.388905,1.38553,1.38669,1.3872175,-0.28385996884,0.24880559984,1.39397512321,1.39065439718,1.38771256279,1.39462513782,1.39069586197,1.39238001179,1.42955654504,1.42242300238,1.40788054515,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637225285,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,++,--,red,gray,red
2025-05-22 17:00:00,1.38667,1.3873,1.3856,1.38565,1.38671,1.38733,1.38564,1.38577,22584,1.38669,1.387315,1.38562,1.38571,1.3864675,-0.26777402718,0.25638465837,1.39352607527,1.39010666003,1.38740355023,1.39458920931,1.39082630084,1.3924869232,1.42958077171,1.42224022125,1.40770318025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075053135,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,--,red,gray,red
2025-05-22 21:00:00,1.38565,1.38627,1.3849,1.38502,1.38577,1.38692,1.38495,1.38508,9177,1.38571,1.386595,1.384925,1.38505,1.38576,-0.24851790957,0.24393957258,1.39284272333,1.38951614003,1.38739284019,1.39455646538,1.39096454992,1.39255010193,1.42960545799,1.42206479112,1.40750716859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01819766808,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,++,++,red,gray,red
2025-05-23 01:00:00,1.38502,1.38514,1.3825,1.38274,1.38508,1.38522,1.38256,1.38277,15023,1.38505,1.38518,1.38253,1.382755,1.383855,-0.24916243408,0.12878055845,1.39216116769,1.38909756003,1.38735777215,1.39453959499,1.39111192174,1.39257848129,1.42962915704,1.42190047871,1.40732128547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01763961925,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,1,0,0,0,1,+-,-+,++,++,red,gray,red
2025-05-23 05:00:00,1.38274,1.3832,1.38091,1.38168,1.38277,1.38325,1.38095,1.38171,24967,1.382755,1.383225,1.38093,1.381695,1.3820775,-0.2753516134,-0.05282465385,1.39170819325,1.38887911502,1.38717971772,1.39454218381,1.39122275043,1.39266786419,1.42964616856,1.42173707537,1.40713655432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919213362,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,++,red,gray,red
2025-05-23 09:00:00,1.38168,1.3834,1.37937,1.37974,1.38171,1.38347,1.3794,1.37978,52525,1.381695,1.383435,1.379385,1.37976,1.38141,-0.30710518766,-0.19025307955,1.39122160146,1.38867141315,1.38689577418,1.39457710309,1.39130551861,1.39274498583,1.42965274371,1.42156633685,1.40695821019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771061399,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,++,red,gray,red
2025-05-23 13:00:00,1.37974,1.38109,1.37305,1.37348,1.37978,1.38112,1.37307,1.3735,57405,1.37976,1.381105,1.37306,1.37349,1.3770825,-0.36523940294,-0.38617571523,1.39083282443,1.388395924,1.38628761934,1.39463275362,1.39137087281,1.39284851566,1.42965331335,1.4213910736,1.40677579207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01401445867,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,++,++,red,gray,red
2025-05-23 17:00:00,1.37348,1.37372,1.37093,1.37276,1.3735,1.37404,1.37096,1.37399,26860,1.37349,1.37388,1.370945,1.373375,1.3724125,-0.45162843541,-0.61822831497,1.39056491485,1.3880664335,1.38544559547,1.39468629009,1.39143353876,1.39290620638,1.4296543921,1.42123040375,1.40659231435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01092702904,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,++,++,red,gray,red
2025-05-25 17:00:00,1.37276,1.37276,1.37077,1.37144,1.37399,1.37399,1.37165,1.3722,88,1.373375,1.373375,1.37121,1.37182,1.3722925,-0.52064942795,-0.69288152883,1.3903074214,1.38754000431,1.38463847638,1.39472200594,1.39152206533,1.39294190619,1.42965680087,1.42106524108,1.40640828786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46022727273,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,--,-+,red,gray,red
2025-05-25 21:00:00,1.37144,1.37383,1.37144,1.37189,1.3722,1.37459,1.37191,1.37191,17518,1.37182,1.37421,1.371675,1.3719,1.3729425,-0.56844597558,-0.63800896569,1.39001204283,1.38685719127,1.3831272811,1.39475080362,1.39162602778,1.39296287954,1.42966195525,1.42089600184,1.40623507058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01447083,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,red
2025-05-26 01:00:00,1.37189,1.37225,1.36898,1.3705,1.37191,1.37229,1.36905,1.37057,23299,1.3719,1.37227,1.369015,1.370535,1.3706425,-0.62648983105,-0.60843346473,1.38968496262,1.38617629237,1.38098432488,1.39478242381,1.39174069091,1.39294220661,1.42966695006,1.42073621214,1.40606449717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01397055668,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,red
2025-05-26 05:00:00,1.3705,1.37147,1.3686,1.37143,1.37057,1.37155,1.36862,1.37149,28513,1.370535,1.37151,1.36861,1.37146,1.37006,-0.65246416886,-0.44886762663,1.38923650395,1.38503956832,1.37924595991,1.39482835163,1.39184104198,1.39288890642,1.42966717698,1.42057576702,1.40590361525,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.01017079928,1,0,1,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,red
2025-05-26 09:00:00,1.37143,1.3726,1.37104,1.37259,1.37149,1.37263,1.37108,1.37262,19598,1.37146,1.372615,1.37106,1.372605,1.3718375,-0.6264683469,-0.13976211957,1.38868581134,1.38346118478,1.37798526792,1.39486932521,1.39192243213,1.39280040917,1.42965939933,1.42041200836,1.40574430195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793448311,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,--,+-,red,gray,red
2025-05-26 13:00:00,1.37259,1.37353,1.37198,1.37338,1.37262,1.37358,1.372,1.37341,17062,1.372605,1.373555,1.37199,1.373395,1.3727725,-0.59231928986,0.10606196528,1.38812613355,1.38206509918,1.37651671434,1.39486416425,1.39200620609,1.39268473537,1.42964658262,1.42024706412,1.4055789943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917242996,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,--,+-,red,gray,red
2025-05-26 17:00:00,1.37338,1.37393,1.37316,1.37354,1.37341,1.37398,1.37321,1.3738,5845,1.373395,1.373955,1.373185,1.37367,1.37357,-0.55856137074,0.26720154093,1.38727662327,1.38092477428,1.37522537147,1.39484827476,1.39207909325,1.39255099315,1.42961742723,1.42010105741,1.40541106725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01317365269,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,--,+-,red,gray,red
2025-05-26 21:00:00,1.37354,1.37378,1.37221,1.3724,1.3738,1.37406,1.37226,1.37242,9063,1.37367,1.37392,1.372235,1.37241,1.3730775,-0.51039200992,0.39370479349,1.38613322918,1.37963949,1.37454779718,1.39482658066,1.39212556429,1.39231839041,1.42956927092,1.41996791982,1.40522071262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01859207768,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,--,++,red,gray,gray
2025-05-27 01:00:00,1.3724,1.37451,1.3722,1.37445,1.37242,1.37457,1.37223,1.37449,20572,1.37241,1.37454,1.372215,1.37447,1.3733775,-0.45643330246,0.46850474428,1.3850685577,1.37844205375,1.37419273774,1.39479681571,1.39215082675,1.39207321717,1.42950640813,1.41983025708,1.40502798198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113017694,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,--,++,red,gray,gray
2025-05-27 05:00:00,1.37445,1.37688,1.37325,1.37629,1.37449,1.37693,1.37328,1.37631,32617,1.37447,1.376905,1.373265,1.3763,1.375085,-0.40257696065,0.51453336375,1.38413578403,1.37761648453,1.37406819019,1.39477005374,1.39221385718,1.39190260784,1.42945003835,1.41968879675,1.40483596474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01115982463,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,--,++,red,gray,gray
2025-05-27 09:00:00,1.37629,1.37744,1.37577,1.37634,1.37631,1.37747,1.37582,1.37637,28569,1.3763,1.377455,1.375795,1.376355,1.376625,-0.34588155156,0.5520935323,1.38309783911,1.37701098646,1.37387005215,1.39478555875,1.39226978705,1.39171083996,1.42939338705,1.41954317959,1.40465286776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581049389,0,1,-1,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,-+,--,++,red,gray,gray
2025-05-27 13:00:00,1.37634,1.37799,1.37546,1.37772,1.37637,1.37804,1.3755,1.37774,45623,1.376355,1.378015,1.37548,1.37773,1.3767475,-0.29390949612,0.54723455354,1.38209492841,1.37658086316,1.37377154172,1.39481763113,1.39234242728,1.39154780055,1.42933628258,1.41939741487,1.4044743409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555640795,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,--,++,red,gray,gray
2025-05-27 17:00:00,1.37772,1.38355,1.37726,1.38086,1.37774,1.38361,1.3773,1.38104,25609,1.37773,1.38358,1.37728,1.38095,1.38043,-0.21255154616,0.65771592756,1.38130589545,1.37614294276,1.37403423338,1.39484701167,1.39238729224,1.39142433583,1.42929113992,1.4192604088,1.40430146354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02460072631,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,--,++,red,gray,gray
2025-05-27 21:00:00,1.38086,1.38179,1.3801,1.38052,1.38104,1.38184,1.38019,1.38055,8766,1.38095,1.381815,1.380145,1.380535,1.38098,-0.13061226037,0.74277080332,1.38064948042,1.37579726242,1.3745523867,1.39486648345,1.39241879602,1.39130060536,1.42926299366,1.41911921606,1.40412551587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01905087839,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,-+,--,+-,red,gray,gray
